DocumentID,spam,external,internal,foreign_language,too_short,repeated_characters,repeated_lines,html,phone_number,links,author_account_age,author_n_logins,author_uploaded_docs,author_spam,author_published_docs,author_valid_email_address,author_email_domain,author_plan_at_submission,document_n_words,document_format,document_upload_method
67022323,0,0,0,0,0,0,0,0,0,0,199,3,1,,0,1,yahoo.com,free,1790,docx,upload
67023298,0,1,1,0,0,0,0,0,0,0,55,1,1,,0,1,gmail.com,free,326,docx,upload
67023370,0,0,0,0,0,0,0,0,0,0,55,1,2,,0,1,me.com,free,882,docx,upload
67027066,0,0,0,0,0,0,0,0,0,0,492,12,6,,3,1,hotmail.com,free,667,docx,upload
67030072,0,0,0,0,0,0,0,0,0,0,55,2,1,,0,1,muhsdstudents.org,free,620,pdf,google_drive
67033564,0,0,0,0,0,0,0,0,0,0,55,1,2,,1,1,gmail.com,free,1630,docx,upload
67033588,0,1,1,0,0,0,0,0,0,0,55,1,2,,0,1,gmail.com,free,1778,doc,upload
67039468,0,0,0,0,0,0,0,0,0,0,55,3,2,,0,1,gmail.com,free,3273,docx,upload
67043107,0,0,0,0,0,0,0,0,0,0,55,1,2,,0,1,yahoo.com,free,428,docx,upload
67043659,0,0,0,0,0,0,0,0,0,0,54,1,1,,0,1,yahoo.com,free,21782,doc,upload
67044049,0,0,0,0,0,0,0,0,0,0,54,2,2,,0,1,gmail.com,free,4150,pdf,upload
67044055,0,0,0,0,1,0,0,0,0,0,54,1,1,,0,1,gmail.com,free,218,docx,upload
67045591,0,0,0,0,0,0,0,0,0,0,633,3,1,,0,1,qq.com,free,2530,docx,upload
67047589,0,0,0,0,0,0,0,0,0,0,102,5,2,,0,1,yahoo.com.ph,free,2396,docx,upload
67049668,0,0,0,0,0,0,0,0,0,0,54,1,1,,0,1,gmail.com,free,379,docx,upload
67051540,0,0,0,0,0,0,0,0,0,0,54,1,1,,0,1,yahoo.com,free,299,rtf,upload
67051822,0,1,1,0,0,0,0,0,1,0,65,1,1,,0,1,live.co.uk,free,2392,doc,upload
67060606,0,0,0,0,0,0,0,0,0,0,185,7,1,,0,1,yahoo.com,free,457,docx,upload
67063537,0,1,1,0,0,0,0,0,0,0,54,1,1,,0,1,aol.com,free,570,doc,upload
67068607,0,1,1,0,0,0,0,0,0,0,217,2,1,,0,1,yahoo.com,free,1763,docx,upload
67068640,0,0,0,0,0,0,0,0,0,0,53,1,1,,0,1,gmail.com,free,900,docx,upload
67070614,0,0,0,0,0,0,0,0,0,0,53,1,4,,2,1,abv.bg,free,524,doc,upload
67072015,0,0,0,0,0,0,0,0,0,0,193,4,3,,2,1,gmail.com,free,7165,pdf,upload
67073023,0,1,1,0,0,0,0,0,0,0,490,2,2,,1,1,yahoo.com,free,1634,pdf,upload
67079524,0,0,0,0,0,0,0,0,0,0,202,12,208,,1,1,comcast.net,free,14816,docx,upload
67081540,0,0,0,0,0,0,0,0,0,0,136,3,2,,1,1,yahoo.com,free,449,docx,upload
67083967,0,0,0,0,0,0,0,0,0,0,240,3,1,,0,1,gmail.com,free,871,docx,upload
67085572,0,0,0,0,0,0,0,0,0,0,53,3,2,,0,1,yahoo.com,free,1242,docx,dropbox
67090732,0,0,0,0,0,0,0,0,0,0,53,1,1,,0,1,yahoo.com,free,1024,odt,upload
67091782,0,0,0,0,0,0,0,0,0,0,53,1,1,,0,1,gmail.com,free,1252,pdf,google_drive
67094683,0,0,0,0,0,0,0,0,0,0,53,1,1,,0,1,gmail.com,free,2082,pdf,upload
67095829,0,0,0,0,0,0,0,0,0,0,212,3,4,,3,1,gmail.com,free,672,pptx,upload
67095886,0,0,0,0,0,0,0,0,0,0,72,2,2,,0,1,hotmail.co.uk,free,383,odt,upload
67096168,0,1,1,0,0,0,0,0,0,0,52,1,1,,0,1,yahoo.com,free,7364,doc,upload
67098577,0,0,0,0,0,0,0,0,0,0,1482,1,1,,0,1,live.com,free,1656,docx,upload
67099882,0,0,0,0,0,0,0,0,0,0,52,2,2,,0,1,hotmail.com,free,539,pdf,google_drive
67100242,0,1,1,0,0,0,0,0,0,0,52,1,2,,1,0,email.itt-tech.edu,free,1002,docx,upload
67101451,0,0,0,0,0,0,0,0,0,0,52,2,4,,0,1,yahoo.com,free,2954,doc,upload
67103056,0,0,0,0,0,0,0,0,0,0,52,2,1,,0,1,qq.com,free,3425,docx,upload
67106392,0,0,0,0,0,0,0,0,0,0,52,1,1,,0,1,yahoo.com,free,375,pdf,google_drive
67107250,0,0,0,0,0,0,0,0,0,0,52,1,2,,1,1,gmail.com,free,6657,pdf,upload
67107823,0,0,0,0,0,0,0,0,0,0,52,1,1,,0,1,gmail.com,free,384,docx,upload
67110739,0,0,0,0,0,0,0,0,0,0,52,3,8,,1,1,hotmail.com,free,798,docx,upload
67120723,0,0,0,0,0,0,0,0,0,0,52,1,1,,0,1,gmail.com,free,862,docx,upload
67121614,0,0,0,0,0,0,0,0,0,0,52,1,1,,0,1,gmail.com,free,696,pdf,google_drive
67123105,0,0,0,0,0,0,0,0,0,0,552,1,2,,1,1,yahoo.com,free,307,docx,upload
67124431,0,0,0,0,0,0,0,0,0,0,52,1,1,,0,1,gmail.com,free,1251,docx,upload
67126027,0,1,1,0,0,0,0,0,0,0,1276,8,4,,1,1,yahoo.com,free,7212,docx,upload
67128289,0,0,0,0,0,0,0,0,0,0,52,1,1,,0,1,live.com,free,876,docx,upload
67128292,0,0,0,0,0,0,0,0,0,0,52,1,1,,0,1,hotmail.com,free,1292,docx,upload
67135246,0,0,0,0,0,0,0,0,0,0,51,1,1,,0,1,gmail.com,free,343,pptx,upload
67135705,0,0,0,0,0,0,0,0,0,0,51,1,1,,0,1,gmail.com,free,773,ppt,upload
67136485,0,0,0,0,0,0,0,0,0,0,901,1,2,,0,1,yahoo.com,free,1018,pptx,upload
67137283,0,0,0,0,0,0,0,0,0,0,499,4,1,,0,1,hotmail.co.uk,free,1366,docx,upload
67139578,0,0,0,0,0,0,0,0,0,0,51,1,2,,1,1,me.com,free,2761,doc,upload
67142185,0,0,0,0,0,0,0,0,0,0,51,1,1,,0,1,gmail.com,free,662,docx,upload
67142914,0,0,0,0,0,0,0,0,0,0,391,3,2,,0,1,aol.com,free,1984,docx,upload
67144756,0,0,0,0,0,0,0,0,0,0,51,1,1,,0,1,126.com,free,4096,docx,upload
67151827,0,0,0,0,0,0,0,0,0,0,500,3,1,,0,1,gmail.com,free,549,docx,upload
67153858,0,0,0,0,0,0,0,0,0,0,58,3,1,,0,1,cloudbeds.com,free,870,docx,upload
67161472,0,0,0,0,0,0,0,0,0,0,750,1,2,,1,1,gmail.com,free,1063,pdf,google_drive
67163749,0,0,0,0,0,0,0,0,0,0,51,1,1,,0,1,yahoo.com,free,1490,pdf,google_drive
67165762,0,0,0,0,0,0,0,0,0,0,51,1,2,,1,1,gmail.com,free,643,docx,upload
67173223,0,0,0,0,0,0,0,0,0,0,51,2,1,,0,1,gmail.com,free,1926,docx,upload
67175158,0,0,0,0,0,0,0,0,0,0,51,1,2,,0,1,gmail.com,free,4855,docx,upload
67176364,0,0,0,0,0,0,0,0,0,0,258,70,1615,,1262,1,technavio.com,free,332,docx,upload
67180495,0,0,0,0,0,0,0,0,0,0,275,9,2,,1,1,gmail.com,free,837,docx,upload
67181173,0,0,0,0,0,0,0,0,0,0,50,1,1,,0,1,live.com,free,556,pptx,upload
67183342,0,1,1,0,0,0,0,0,0,0,50,1,1,,0,1,hotmail.com,free,14843,pdf,upload
67192987,0,0,0,0,0,0,0,0,0,0,50,1,3,,1,1,mba.christuniversity.in,free,514,doc,upload
67193503,0,0,0,0,0,0,0,0,0,0,50,1,1,,0,1,gmail.com,free,726,docx,upload
67193557,0,0,0,0,0,0,0,0,0,0,50,2,2,,1,1,gmail.com,free,548,docx,upload
67197001,0,0,0,0,0,0,0,0,0,0,50,1,2,,0,1,qq.com,free,815,docx,upload
67199329,0,0,0,0,0,0,0,0,0,0,50,1,1,,0,1,gmail.com,free,825,docx,upload
67204045,0,0,0,0,0,0,0,0,0,0,50,1,2,,0,1,yahoo.com,free,293,docx,upload
67210363,0,0,0,0,1,0,0,0,0,0,50,1,1,,0,1,suffolk.edu,free,225,docx,upload
67212682,0,0,0,0,0,0,0,0,0,0,50,1,1,,0,1,gmail.com,free,983,docx,google_drive
67213828,0,1,1,0,0,0,0,0,0,0,55,3,2,,1,1,gmail.com,free,346,docx,upload
67218730,0,0,0,0,0,1,0,0,0,0,50,1,1,,0,1,gmail.com,free,534,docx,upload
67223761,0,0,0,0,0,0,0,0,0,0,49,1,1,,0,1,gmail.com,free,707,docx,upload
67224910,0,0,0,0,0,0,0,0,0,0,469,4,2,,1,1,yahoo.com,free,830,doc,upload
67226707,0,0,0,0,0,0,0,0,0,0,52,2,3,,0,1,yahoo.com,free,478,docx,upload
67232791,0,0,0,0,0,0,0,0,0,0,49,1,13,,0,1,gmail.com,free,3953,doc,upload
67239211,0,0,0,0,0,0,0,0,0,0,793,3,1,,0,1,yahoo.com,free,1780,docx,upload
67239250,0,0,0,0,0,0,0,0,0,0,771,1,3,,0,1,qq.com,free,332,docx,upload
67242250,0,0,0,0,0,0,0,0,0,0,49,1,2,,0,1,yahoo.com,free,1403,pptx,upload
67242487,0,0,0,0,0,0,0,0,0,0,49,2,1,,0,1,yahoo.com.ph,free,887,docx,upload
67245745,0,0,0,0,0,0,0,0,0,0,49,2,2,,0,1,bellsouth.net,free,1278,docx,upload
67254124,0,0,0,0,0,0,0,0,0,0,49,1,1,,0,1,gmail.com,free,606,pptx,upload
67254937,0,1,1,0,0,0,0,0,0,0,49,3,1,,0,1,gmail.com,free,547,doc,upload
67255741,0,0,0,0,0,0,0,0,0,0,49,1,1,,0,1,gmail.com,free,1329,docx,upload
67259329,0,0,0,0,0,0,0,0,0,0,49,1,1,,0,1,gmail.com,free,367,pdf,google_drive
67263151,0,0,0,0,0,0,0,0,0,0,49,1,1,,0,1,yahoo.com,free,1116,docx,upload
67267753,0,0,0,0,0,0,0,0,0,0,49,1,1,,0,1,gmail.com,free,282,docx,upload
67268260,0,1,1,0,0,0,0,0,0,0,48,1,1,,0,1,gmail.com,free,4448,pdf,upload
67269493,0,0,0,0,0,0,0,0,0,0,48,1,1,,0,1,yahoo.co.uk,free,1271,docx,upload
67270498,0,0,0,0,0,0,0,0,0,0,391,3,1,,0,1,hotmail.com,free,1375,docx,upload
67275253,0,0,0,0,0,0,0,0,0,0,48,1,1,,0,1,ohio.edu,free,1934,docx,upload
67279591,0,1,1,0,0,0,0,0,0,0,48,1,2,,1,1,hotmail.com,free,11839,pdf,upload
67279726,0,0,0,0,0,0,0,0,0,0,48,1,1,,0,1,hotmail.com,free,788,docx,upload
67282672,0,1,1,0,0,0,0,0,0,0,48,1,2,,0,1,jumai.com,free,390,docx,upload
67284856,0,0,0,0,0,0,0,0,0,0,356,4,2,,0,1,yahoo.com,free,20626,pdf,upload
67285654,0,0,0,0,0,0,0,0,0,0,401,3,1,,0,1,gmail.com,free,619,docx,upload
67289752,0,0,0,0,0,0,0,0,0,0,51,2,1,,0,1,gmail.com,free,2235,pdf,upload
67292704,0,0,0,0,0,0,0,0,0,0,555,4,8,,0,1,yahoo.com,free,1354,doc,upload
67298398,0,0,0,0,0,0,0,0,0,0,48,2,2,,0,1,hotmail.com,free,770,pptx,upload
67303396,0,0,0,0,0,0,0,0,0,0,48,2,1,,0,1,ymail.com,free,1896,docx,upload
67305268,0,0,0,0,0,0,0,0,0,0,48,2,2,,1,1,gmail.com,free,357,docx,upload
67307977,0,1,1,0,0,0,0,0,0,0,47,1,1,,0,1,gmail.com,free,64537,pdf,upload
67309054,0,0,0,0,0,0,0,0,0,0,47,1,1,,0,1,gmail.com,free,630,pptx,upload
67310428,0,0,0,0,0,0,0,0,0,0,47,1,1,,0,1,gmail.com,free,2144,doc,upload
67311580,0,0,0,0,0,0,0,0,0,0,461,2,1,,0,1,gmail.com,free,2235,doc,upload
67315081,0,1,1,0,0,0,0,0,0,0,182,3,6,,4,1,gmail.com,free,308,doc,upload
67315309,0,0,0,0,0,0,0,0,0,0,48,2,3,,2,1,gmail.com,free,1717,docx,upload
67315654,0,0,0,0,0,0,0,0,0,0,402,2,9,,1,1,gmail.com,free,4219,rtf,upload
67318717,0,0,0,0,0,0,0,0,0,0,47,1,1,,0,1,gmail.com,free,453,docx,upload
67323490,0,0,0,0,0,0,0,0,0,0,47,1,1,,0,1,live.com,free,1165,docx,upload
67325680,0,0,0,0,0,0,0,0,0,0,47,2,2,,0,1,gmail.com,free,250,pdf,google_drive
67332280,0,0,0,0,0,0,0,0,0,0,47,1,1,,0,1,gmail.com,free,2315,docx,upload
67333765,0,0,0,0,0,0,0,0,0,0,99,2,5,,3,1,gmail.com,free,114067,pdf,upload
67336825,0,0,0,0,0,0,0,0,0,0,46,1,2,,1,1,gmail.com,free,10496,pdf,upload
67336867,0,1,1,0,0,0,0,0,0,0,47,2,1,,0,1,yahoo.com,free,443,docx,upload
67340470,0,0,0,0,0,0,0,0,0,0,46,1,2,,0,1,gmail.com,free,418,docx,upload
67345387,0,0,0,0,0,0,0,0,0,0,46,1,1,,0,1,aol.com,free,408,rtf,upload
67348579,0,0,0,0,0,0,0,0,0,0,957,1,2,,0,1,yahoo.com,free,430,doc,upload
67356100,0,0,0,0,0,0,0,0,0,0,46,1,1,,0,1,gmail.com,free,879,pptx,upload
67357126,0,0,0,0,0,0,0,0,0,0,46,2,1,,0,1,yahoo.com,free,2917,docx,upload
67357468,0,0,0,0,0,0,0,0,0,0,46,1,1,,0,1,hotmail.com,free,1145,pdf,upload
67357603,0,0,0,0,0,0,0,0,0,0,601,2,1,,0,1,gmail.com,free,1351,docx,upload
67360027,0,0,0,0,0,0,0,0,0,0,46,1,1,,0,1,gmail.com,free,989,docx,upload
67360786,0,0,0,0,0,0,0,0,0,0,309,3,1,,0,1,gmail.com,free,3273,docx,upload
67361353,0,0,0,0,0,0,0,0,0,0,45,1,1,,0,1,gmail.com,free,1350,docx,upload
67363846,0,0,0,0,0,0,0,0,0,0,45,1,2,,1,1,hotmail.com,free,581,docx,upload
67364446,0,0,0,0,0,0,0,0,0,0,45,1,3,,0,1,hotmail.co.uk,free,868,docx,upload
67379485,0,0,0,0,0,0,0,0,0,0,45,1,1,,0,1,gmail.com,free,1001,pdf,google_drive
67382224,0,0,0,0,0,0,0,0,0,0,178,3,1,,0,1,hotmail.com,free,3299,doc,upload
67382518,0,0,0,0,0,0,0,0,0,0,45,1,1,,0,1,gmail.com,free,1151,pdf,google_drive
67383241,0,0,0,0,0,0,0,0,0,0,304,2,1,,0,1,hotmail.com,free,2201,docx,upload
67387072,0,0,0,0,0,0,0,0,0,0,453,2,3,,2,1,gmail.com,free,433,docx,upload
67387552,0,0,0,0,0,0,0,0,0,0,198,2,2,,1,1,yahoo.com,free,649,docx,upload
67392919,0,0,0,0,0,0,0,0,0,0,45,2,2,,0,1,gmail.com,free,694,docx,upload
67393063,0,0,0,0,0,0,0,0,0,0,45,1,1,,0,1,hotmail.com,free,1057,doc,dropbox
67393324,0,0,0,0,0,0,0,0,0,0,45,1,1,,0,1,gmail.com,free,11036,pdf,upload
67393750,0,0,0,0,0,0,0,0,0,0,60,2,2,,0,1,rediffmail.com,free,2285,docx,upload
67394086,0,0,0,0,0,0,0,0,0,0,45,3,1,,0,1,hotmail.com,free,254,docx,upload
67394914,0,0,0,0,0,0,0,0,0,0,671,1,1,,0,1,yahoo.com,free,738,docx,upload
67399387,0,0,0,0,0,0,0,0,0,0,44,1,2,,1,1,sharklasers.com,free,2469,docx,upload
67405819,0,1,1,0,0,0,0,0,0,0,44,1,3,,1,1,gmail.com,free,1271,docx,upload
67406458,0,0,0,0,0,0,0,0,0,0,44,1,1,,0,1,dlspilots.net,free,1101,pdf,google_drive
67407961,0,0,0,0,0,0,0,0,0,0,791,1,3,,1,1,live.cn,free,426,doc,upload
67413856,0,0,0,0,0,0,0,0,0,0,1460,6,2,,1,1,gmail.com,free,1339,doc,upload
67417084,0,0,0,0,0,0,0,0,0,0,44,1,1,,0,1,gmail.com,free,1577,pdf,upload
67417717,0,0,0,0,0,0,0,0,0,0,771,4,4,,0,1,hotmail.com,free,3923,docx,upload
67421950,0,0,0,0,0,0,0,0,0,0,44,1,3,,0,1,gmail.com,free,639,docx,upload
67430857,0,0,0,0,0,0,0,0,0,0,44,1,3,,0,1,gmail.com,free,527,pdf,upload
67432627,0,0,0,0,0,0,0,0,0,0,44,1,1,,0,1,hotmail.com,free,457,docx,upload
67436023,0,0,0,0,0,0,0,0,0,0,344,2,1,,0,1,gmail.com,free,1030,docx,upload
67439497,0,0,0,0,0,0,0,0,0,0,44,1,1,,0,1,gmail.com,free,3385,pdf,upload
67439776,0,0,0,0,0,0,0,0,0,0,44,1,1,,0,1,gmail.com,free,741,odt,upload
67441348,0,0,0,0,0,0,0,0,0,0,43,1,1,,0,1,gmail.com,free,386,doc,upload
67444309,0,0,0,0,0,0,0,0,0,0,674,1,1,,0,1,gmail.com,free,2774,docx,upload
67446364,0,1,1,0,0,0,0,0,0,0,46,2,1,,0,1,gmail.com,free,982,docx,upload
67447471,0,0,0,0,0,0,0,0,0,0,43,1,1,,0,1,gmail.com,free,11023,docx,upload
67449763,0,1,1,0,0,0,0,0,0,0,43,1,1,,0,1,ymail.com,free,1141,pdf,upload
67453594,0,0,0,0,0,0,0,0,0,0,280,2,1,,0,1,hotmail.com,free,1271,docx,upload
67453600,0,0,0,0,0,0,0,0,0,0,43,1,2,,1,1,gmail.com,free,677,doc,upload
67458421,0,0,0,0,0,0,0,0,0,0,43,1,1,,0,1,gmail.com,free,636,docx,upload
67461508,0,1,1,0,0,0,0,0,0,0,43,1,1,,0,1,gmail.com,free,355,docx,upload
67465354,0,0,0,0,0,0,0,0,0,0,43,4,1,,0,1,gmail.com,free,639,pptx,upload
67467841,0,0,0,0,0,0,0,0,0,0,43,1,1,,0,1,gmail.com,free,3486,pdf,upload
67467937,0,0,0,0,0,0,0,0,0,0,43,1,1,,0,1,yahoo.com,free,1733,docx,upload
67470298,0,0,0,0,0,0,0,0,0,0,43,1,1,,0,1,yahoo.com,free,898,docx,upload
67473934,0,0,0,0,0,0,0,0,0,0,43,3,1,,0,1,gmail.com,free,1010,docx,upload
67473985,0,0,0,0,0,0,0,0,0,0,43,1,1,,0,1,gmail.com,free,1130,pdf,google_drive
67479874,0,0,0,0,0,0,0,0,0,0,43,1,2,,0,1,ung.edu,free,793,docx,upload
67480045,0,0,0,0,0,0,0,0,0,0,374,2,1,,0,1,cornell.edu,free,400,docx,upload
67487227,0,0,0,0,0,0,0,0,0,0,43,1,1,,0,1,hotmail.com,free,406,docx,upload
67487479,0,0,0,0,0,0,0,0,0,0,43,1,3,,0,1,live.com.au,free,1590,docx,dropbox
67492717,0,0,0,0,0,0,0,0,0,0,1014,4,3,,2,1,wp.pl,free,2580,docx,upload
67494070,0,0,0,0,0,0,0,0,0,0,499,2,1,,0,1,yahoo.com,free,320,doc,upload
67496785,0,0,0,0,0,0,0,0,0,0,42,1,1,,0,1,gmail.com,free,1093,docx,upload
67498885,0,0,0,0,0,0,0,0,0,0,42,4,1,,0,1,gmail.com,free,394,docx,upload
67500256,0,0,0,0,0,0,0,0,0,0,42,2,2,,0,1,yahoo.com,free,1461,docx,upload
67501114,0,0,0,0,0,0,0,0,0,0,209,3,1,,0,1,yahoo.com,free,319,doc,upload
67502143,0,0,0,0,0,0,0,0,0,0,42,2,1,,0,1,yahoo.com,free,1061,docx,upload
67511095,0,0,0,0,1,0,0,0,0,0,42,1,1,,0,1,yahoo.com,free,230,docx,upload
67511266,0,0,0,0,0,0,0,0,0,0,42,2,1,,0,1,yahoo.com,free,1190,pdf,upload
67526002,0,0,0,0,0,0,0,0,0,0,42,1,1,,0,1,gmail.com,free,883,pdf,google_drive
67528510,0,0,0,0,0,0,0,0,0,0,42,2,1,,0,1,gmail.com,free,389,docx,upload
67528906,0,0,0,0,0,0,0,0,0,0,42,3,2,,0,1,gmail.com,free,530,docx,upload
67529134,0,0,0,0,0,0,0,0,0,0,421,2,1,,0,1,hotmail.com,free,1184,doc,upload
67531663,0,0,0,0,0,0,0,0,0,0,42,1,1,,0,1,gmail.com,free,2382,docx,upload
67531924,0,0,0,0,0,0,0,0,0,0,42,2,1,,0,1,hotmail.com,free,1188,doc,upload
67534324,0,0,0,0,0,0,0,0,0,0,42,1,1,,0,1,gmail.com,free,829,docx,upload
67540969,0,0,0,0,0,0,0,0,0,0,627,2,1,,0,1,yahoo.com,free,7064,docx,upload
67542073,0,0,0,0,0,0,0,0,0,0,41,1,1,,0,1,student.yanceync.net,free,390,pdf,google_drive
67544242,0,0,0,0,0,0,0,0,0,0,41,1,1,,0,1,gmail.com,free,287,docx,upload
67550005,0,0,0,0,0,0,0,0,0,0,180,3,1,,0,1,gmail.com,free,679,doc,upload
67550926,0,0,0,0,0,0,0,0,0,0,41,1,1,,0,1,gmail.com,free,321,docx,upload
67551988,0,0,0,0,0,0,0,0,0,0,41,1,1,,0,1,gmail.com,free,740,docx,upload
67554205,0,0,0,0,0,0,0,0,0,0,41,1,1,,0,1,aol.com,free,3246,docx,upload
67556071,0,0,0,0,0,0,0,0,0,0,364,3,1,,0,1,hotmail.com,free,737,docx,upload
67557790,0,0,0,0,0,0,0,0,0,0,41,1,1,,0,1,hotmail.com,free,479,doc,upload
67558531,0,0,0,0,0,0,0,0,0,0,329,3,1,,0,1,gmail.com,free,1437,docx,upload
67561696,0,0,0,0,0,0,0,0,0,0,41,1,1,,0,1,gmail.com,free,2197,docx,upload
67565872,0,0,0,0,0,0,0,0,0,0,41,1,1,,0,1,yahoo.com,free,683,docx,upload
67576267,0,0,0,0,0,0,0,0,0,0,336,2,2,,1,1,yahoo.com,free,1077,docx,upload
67579300,0,0,0,0,0,0,0,0,0,0,41,1,1,,0,1,gmail.com,free,1276,docx,upload
67584886,0,0,0,0,0,0,0,0,0,0,40,1,1,,0,1,um.edu.my,free,9100,pdf,upload
67587775,0,0,0,0,0,0,0,0,0,0,40,1,1,,0,1,gmail.com,free,660,docx,upload
67591879,0,0,0,0,0,0,0,0,0,0,40,3,1,,0,1,wp.pl,free,283,doc,upload
67593064,0,0,0,0,0,0,0,0,0,0,40,1,1,,0,1,gmail.com,free,581,docx,upload
67593829,0,0,0,0,0,0,0,0,0,0,1023,7,3,,2,1,hotmail.com,free,887,docx,upload
67594567,0,0,0,0,0,0,0,0,0,0,134,3,2,,0,1,gmail.com,free,353,docx,upload
67602787,0,1,1,0,0,0,0,0,0,0,40,1,2,,0,1,gmail.com,free,589,docx,upload
67607368,0,0,0,0,0,0,0,0,0,0,56,5,1,,0,1,gmail.com,free,1476,docx,upload
67608508,0,0,0,0,0,0,0,0,0,0,40,2,1,,0,1,live.com,free,973,docx,upload
67613392,0,1,1,0,0,0,0,0,0,0,909,4,2,,1,1,hotmail.com,free,2289,doc,upload
67614175,0,0,0,0,0,0,0,0,0,0,752,3,3,,2,1,gmail.com,free,4108,pdf,upload
67614214,0,0,0,0,0,0,0,0,0,0,289,4,6,,4,1,gmail.com,free,2537,docx,upload
67616119,0,0,0,0,0,0,0,0,0,0,39,1,1,,0,1,gmail.com,free,1365,pdf,upload
67616887,0,0,0,0,0,0,0,0,0,0,253,12,3,,2,1,yahoo.com,free,1771,docx,upload
67617364,0,0,0,0,0,0,0,0,0,0,39,1,1,,0,1,gmail.com,free,2524,docx,upload
67622662,0,0,0,0,0,0,0,0,0,0,500,55,2,,1,1,naver.com,free,435,docx,upload
67627102,0,0,0,0,0,0,0,0,0,0,39,1,1,,0,1,outlook.com,free,1039,docx,upload
67629352,0,0,0,0,0,0,0,0,0,0,39,2,1,,0,1,yahoo.com,free,604,docx,upload
67629946,0,0,0,0,0,0,0,0,0,0,1168,3,1,,0,1,yahoo.com,free,1356,docx,upload
67631080,0,1,1,0,0,0,0,0,0,0,39,2,1,,0,1,gmail.com,free,1706,docx,upload
67631230,0,0,0,0,0,0,0,0,0,0,39,1,1,,0,1,yahoo.com,free,938,docx,upload
67632586,0,0,0,0,0,0,0,0,0,0,67,2,1,,0,1,yahoo.com,free,288,docx,upload
67633438,0,0,0,0,0,0,0,0,1,0,38,1,1,,0,1,gmail.com,free,2774,pptx,upload
67635268,0,0,0,0,0,0,0,0,0,0,153,3,1,,0,1,hotmail.com,free,1629,docx,upload
67635841,0,0,0,0,0,0,0,0,0,0,261,2,1,,0,1,live.com,free,1899,docx,upload
67636027,0,1,1,0,0,0,0,0,0,0,38,1,1,,0,1,gmail.com,free,3185,docx,upload
67636039,0,0,0,0,0,0,0,0,0,0,38,2,1,,0,1,gmail.com,free,4248,docx,upload
67636066,0,0,0,0,0,0,0,0,0,0,391,3,2,,1,1,aol.com,free,1517,docx,upload
67639375,0,0,0,0,0,0,0,0,0,0,38,2,2,,1,1,yahoo.com,free,1728,docx,upload
67639402,0,0,0,0,0,0,0,0,0,0,38,1,1,,0,1,hotmail.co.uk,free,721,doc,upload
67639825,0,0,0,0,0,0,0,0,0,0,38,1,1,,0,1,yahoo.com,free,3588,docx,upload
67640443,0,0,0,0,0,0,0,0,0,0,59,2,3,,0,1,live.ca,free,1010,docx,upload
67645633,0,0,0,0,0,0,0,0,0,0,50,2,5,,1,1,yahoo.com,free,874,docx,upload
67648153,0,0,0,0,0,0,0,0,0,0,38,1,1,,0,1,hotmail.co.uk,free,448,pdf,upload
67649068,0,0,0,0,0,0,0,0,0,0,193,2,1,,0,1,earthlink.net,free,347,docx,upload
67649410,0,0,0,0,0,0,0,0,0,0,38,1,1,,0,1,gmail.com,free,840,docx,upload
67650322,0,0,0,0,0,0,0,0,0,0,38,1,1,,0,1,outlook.com,free,2096,pdf,google_drive
67651720,0,1,1,0,0,0,0,0,0,0,38,1,2,,1,1,hotmail.com,free,321,pdf,upload
67653199,0,0,0,0,0,0,0,0,0,0,38,1,1,,0,1,stcloudstate.edu,free,3615,docx,upload
67655776,0,0,0,0,0,0,0,0,0,0,192,4,2,,1,1,gmail.com,free,840,rtf,upload
67659703,0,0,0,0,0,0,0,0,0,0,55,2,1,,0,1,aol.com,free,491,docx,upload
67659709,0,0,0,0,0,0,0,0,0,0,38,1,1,,0,1,gmail.com,free,713,docx,upload
67664731,0,0,0,0,0,0,0,0,0,0,38,1,1,,0,1,hotmail.com,free,535,docx,upload
67664791,0,0,0,0,0,0,0,0,0,0,51,2,1,,0,1,yahoo.com,free,961,docx,upload
67667266,0,0,0,0,0,0,0,0,0,0,38,1,1,,0,1,aol.com,free,625,docx,upload
67667461,0,0,0,0,0,0,0,0,0,0,38,1,3,,1,1,gmail.com,free,560,docx,upload
67669669,0,0,0,0,0,0,0,0,0,0,170,7,2,,1,1,yahoo.com,free,690,docx,upload
67670464,0,0,0,0,0,0,0,0,0,0,38,1,5,,1,1,gmail.com,free,2482,doc,upload
67670965,0,0,0,0,0,0,0,0,0,0,556,5,2,,1,1,gmail.com,free,376,docx,upload
67671556,0,0,0,0,0,0,0,0,0,0,415,2,6,,1,1,yahoo.com,free,741,docx,upload
67672843,0,0,0,0,0,0,0,0,0,0,38,2,1,,0,1,live.com,free,3094,docx,upload
67680055,0,0,0,0,0,0,0,0,0,0,727,2,1,,0,1,hotmail.co.uk,free,738,docx,upload
67683190,0,1,1,0,0,0,0,0,0,0,37,1,2046,,672,1,gmail.com,free,600,docx,upload
67688122,0,0,0,0,1,0,0,0,0,0,37,1,2046,,1695,1,gmail.com,free,232,docx,upload
67689823,0,1,1,0,0,0,0,0,0,0,37,1,2046,,1975,1,gmail.com,free,306,docx,upload
67691926,0,0,0,0,0,0,0,0,0,1,37,1,1,,0,1,gmail.com,free,6457,doc,upload
67698877,0,0,0,0,0,0,0,0,0,0,37,1,1,,0,1,gmail.com,free,694,docx,upload
